word,tags,ipa
srian,Munster; Connacht,ʃɾʲiən̪ˠ
srotha,,ˈsˠɾˠɔhə
sruith,,sˠɾˠʊ(h)
sruth,Ulster; Connacht,"sˠɾˠʊ(h), ʂ(ɽ)ʊ(h)"
sráid,Munster; Connacht,"sˠɾˠɑːdʲ, sˠɾˠɑː(i̯)dʲ"
sráidbhaile,Connacht,ˈsˠɾˠɑːdʲwalʲə
sráide,,sˠɾˠaːdʲə
sráideanna,Munster; Connacht,ˈsˠɾˠɑːdʲən̪ˠə
sréin,,"sˠɾˠeːnʲ, ʂ(ɽ)eːnʲ"
srúill,,sˠɾˠuːl̠ʲ
staca,,ˈsˠt̪ˠakə
stadfaidh,,ˈsˠt̪ˠat̪ˠə
stadta,,ˈsˠt̪ˠat̪ˠə
stagún,Connacht,"ˈsˠt̪ˠaɡuːnˠ, ˈsˠt̪ˠaɡuːn̪ˠ"
staic,,sˠt̪ˠac
staid,,sˠt̪ˠadʲ
staighre,Ulster; Connacht,ˈsˠt̪ˠaiɾʲə
stail,,sˠt̪ˠalʲ
stailc,Ulster; Connacht,sˠt̪ˠalʲc
staileanna,,ˈsˠt̪ˠalʲən̪ˠə
stair,Munster; Connacht,sˠt̪ˠaɾʲ
stairiúil,Connacht,ˈsˠtˠaɾʲuːlʲ
starr,,"sˠt̪ˠaːɾˠ, sˠt̪ˠɑːɾˠ"
stiall,,ʃtʲiəl̪ˠ
stiúideo,,ˈʃtʲuːdʲioː
stoc,Connacht,ˈsˠt̪ˠɔk
stoca,,"ˈsˠt̪ˠokə, ˈsˠt̪ˠɔkə"
stoic,,sˠt̪ˠɪc
stoirm,,ˈsˠt̪ˠɪɾʲəmʲ
stollaire,Munster; Connacht,ˈsˠt̪ˠɔl̪ˠəɾʲə
stop,,sˠt̪ˠɔpˠ
stopadh,Munster; Connacht,ˈsˠt̪ˠɔpˠə
stopallán,Connacht,ˈsˠt̪ˠɔpəl̪ˠɑːnˠ
stoptha,,sˈˠt̪ˠɔpˠə
stotha,,ˈst̪ˠɔhə
straidhn,,sˠt̪ˠɾˠəinʲ
strainséir,Connacht,ˈsˠt̪ˠɾˠan̠ʲʃeːɾˠə
straitéis,Connacht,ˈsˠt̪ˠɾˠatʲeːʃ
stráic,,sˠt̪ˠɾˠaːc
stró,Munster; Connacht,sˠt̪ˠɾˠoː
stróic,,sˠt̪ˠɾˠoːc
stróicthe,Munster; Connacht,ˈsˠt̪ˠɾˠoːcə
stua,,sˠt̪ˠuə
stuaic,,sˠt̪ˠuəc
stuic,,sˠt̪ˠɪc
stuif,,sˠt̪ˠɪfʲ
stá,Munster; Connacht,sˠt̪ˠɑː
stábh,Connacht,sˠt̪ˠɑːw
stáca,,"ˈsˠt̪ˠaːkə, ˈsˠt̪ˠɑːkə"
stádas,Munster; Connacht,ˈsˠt̪ˠɑːd̪ˠəsˠ
stáisiún,,ˈsˠt̪ˠaːʃuːn̪ˠ
stéic,,ˈʃtʲeːc
stéig,,ˈʃtʲeːɟ
stócach,Munster; Connacht,ˈsˠt̪ˠoːkəx
stócáil,Connacht,ˈsˠt̪ˠoːkɑːlʲ
stól,Munster; Connacht,"sˠt̪ˠoːlˠ, sˠt̪ˠoːl̪ˠ"
suaimhneach,Connacht,ˈsˠiːmʲɾʲəx
suaimhneas,Connacht,ˈsˠiːmʲnʲəsˠ
suain,,sˠuənʲ
suan,,sˠuən̪ˠ
suan,Ulster; also; Connacht,sˠuənˠ
suarach,,ˈsˠuˑəɾˠəx
suas,,sˠuəsˠ
subh,,"sˠuː, sˠʊvˠ, sˠʊw"
suigh,Ulster; Connacht,sˠiː
suime,,ˈsˠɪmʲə
suimiúil,Connacht,ˈsˠɪmʲuːlʲ
suipéar,Connacht,ˈsˠɪpʲeːɾˠ
suirí,Connacht,ˈsˠɪɾʲiː
suite,,ˈsˠɪtʲə
sula,,ˈsˠʊlˠə
suí,,sˠiː
suím,,sˠiːmʲ
suíochán,Connacht,ˈsˠiːxɑːnˠ
suíomh gréasáin,Connacht,ˌsˠiːw ˈɟɾʲeːsˠɑːnʲ
suíonn,,sˠiːn̪ˠ
sá,Munster; Connacht,sˠɑː
sábh,Connacht,sˠɑːw
sábháil,Connacht,ˈsˠɑːwɑːlʲ
sách,Munster; Connacht,sˠɑːx
sáfach,Munster; Connacht,ˈsɑːfˠəx
sáil,Munster; Connacht,sˠɑːlʲ
sáile,Munster; Connacht,ˈsˠɑːlʲə
sáim,Munster; Connacht,sˠɑːmʲ
sáinn,Munster; Connacht,sˠɑːn̠ʲ
sáiste,Munster; Connacht,ˈsˠɑːʃtʲə
sáith,Munster; Connacht,sˠɑː(h)
sál,Connacht,sˠɑːlˠ
sál,Munster; Connacht,sˠɑːl̪ˠ
sár,Munster; Connacht,sˠɑːɾˠ
sás,Munster; Connacht,sˠɑːsˠ
sásair,Munster; Connacht,ˈsˠɑːsˠəɾʲ
sásar,Munster; Connacht,ˈsˠɑːsˠəɾˠ
sásta,Munster; Connacht,ˈsˠɑːsˠt̪ˠə
sé,,
sé,Munster; Connacht,ʃeː
sé déag,,ʃeː dʲeːɡ
séabra,,ˈʃeːbˠɾˠə
séabraí,,ˈʃeːbˠɾˠiː
séad,Ulster; Connacht,ʃeːd̪ˠ
séan,,ʃeːnˠ
séanas,,ˈʃeːn̪ˠəsˠ
séasún,Ulster; Connacht,"ˈʃeːsˠuːnˠ, ˈʃeːsˠuːn̪ˠ"
séasúr,Ulster; Connacht,ˈʃeːsˠuːɾˠ
séid,,ʃeːdʲ
séide,,ˈʃeːdʲə
séidim,Munster; Connacht,ˈʃeːdʲəmʲ
séimh,,ʃeːvʲ
séipéal,Connacht,ˈʃeːpʲeːl̪ˠ
séis,,ʃeːʃ
séú,Connacht,ˈʃeːuː
sí,,ʃiː
síbín,Connacht,ˈʃiːbʲiːnʲ
síl,,ʃiːlʲ
síle,,ˈʃiːlʲə
síleachtáil,,ˈʃiːlʲəxt̪ˠɑːlʲ
síleáil,,ʃiːlʲaːlʲ
sílim,Munster; Connacht,ˈʃiːlʲəmʲ
sín,,ʃiːnʲ
sínid,,ˈʃiːnʲidʲ
síniú,Connacht,ˈʃiːnʲuː
síob,,ʃiːbˠ
síocháin,Connacht,ˈʃiə.xɑːnʲ
síoda,,ˈʃiːd̪ˠə
síofra,,ˈʃiːfˠɾˠə
síol,,"ʃiː(ə)lˠ, ʃiː(ə)l̪ˠ"
síolmhar,Ulster; Connacht,"ˈʃiːlˠwəɾˠ, ˈʃiːl̪ˠwəɾˠ"
síor-,,"ʃiːɾʲ, ʃiːɾˠ"
síoraí,Connacht,ˈʃiːɾˠiː
síos,,ʃiːsˠ
síothlán,Connacht,"ˈʃiː(h)lˠɑːnˠ, ˈʃiː(h)l̪ˠɑːn̪ˠ"
síth,,ʃiː
síthe,,ˈʃiːhə
só,Munster; Connacht,sˠoː
sócúl,Connacht,"ˈsˠoːkuːlˠ, ˈsˠoːkuːl̪ˠ"
sócúlach,Connacht,"ˈsˠoːkuːlˠəx, ˈsˠoːkuːl̪ˠəx"
sólás,Connacht,ˈsˠoːl̪ˠɑːsˠ
sómas,,ˈsˠoːmˠəsˠ
sórt,,sˠoːɾˠt̪ˠ
sú,,sˠuː
súgartha,,ˈsˠuːɡəɾˠhə
súiche,,"ˈsˠuːçɪ, ˈsˠui̯çɪ"
súil,,sˠuːlʲ
súil ribe,,ˈsˠuːlʲ ˈɾˠɪbʲə
súile,,ˈsˠuːlʲə
súiste,,ˈsˠuːʃtʲə
súmaire,,ˈsˠuːmˠəɾʲə
súsa,,ˈsˠuːsˠə
súsafón,,ˈsˠuːsˠəfˠoːnˠ
súsán,Connacht,ˈsˠuːsˠɑːn̪ˠ
sútra,,ˈsˠuːt̪ˠɾˠə
t',,"tʲ, t̪ˠ"
t-,,"tʲ, t̪ˠ"
t-ae,,t̪ˠeː
t-ainm,,ˈt̪ˠanʲəmʲ
t-airgead,,ˈt̪ˠaɾʲɪɟəd̪ˠ
t-alt,,t̪ˠal̪ˠt̪ˠ
t-amhras,,"ˈt̪ˠəuɾˠəsˠ, ˈt̪ˠə̃ũɾˠəsˠ"
t-aos,Ulster; Connacht,t̪ˠiːsˠ
t-ard,,t̪ˠɑːɾˠd̪ˠ
t-arán,Connacht,"t̪ˠəˈɾˠɑːnˠ ~ ˈt̪ˠɾˠɑːnˠ, t̪ˠəˈɾˠɑːn̪ˠ ~ ˈt̪ˠɾˠɑːn̪ˠ"
t-athrú,,ˈt̪ˠahɾˠuː
t-eallach,Connacht,ˈtʲal̪ˠəx
t-iarann,,ˈtʲiəɾˠən̪ˠ
t-iasc,,tʲiəsˠk
t-iúr,,tʲuːɾˠ
t-os,,t̪ˠɔsˠ
t-uisce,,ˈt̪ˠɪʃcɪ
t-éadach,Connacht,ˈtʲeːd̪ˠəx
t-éan,,tʲeːnˠ
t-ógánach,Connacht,ˈt̪ˠoːɡɑːnˠəx
tS,,"tʲ, t̪ˠ"
tSíle,,ˈtʲiːlʲə
tSín,,tʲiːnʲ
tabhair,Ulster; Connacht,ˈt̪ˠoːɾʲ
tabhartanas,,ˈt̪ˠoːɾˠt̪ˠənˠəsˠ
tabharthach,Munster; Connacht,ˈt̪ˠauɾˠhəx
taca,,"ˈt̪ˠakə, ˈt̪ˠɑkə"
tacair,,"ˈt̪ˠakəɾʲ, ˈt̪ˠɑkəɾʲ"
tacar,,"ˈt̪ˠakəɾˠ, ˈt̪ˠɑkəɾˠ"
tada,,ˈt̪ˠad̪ˠə
tae,,t̪ˠeː
taenna,,ˈt̪ˠeːn̪ˠə
taga,,ˈt̪ˠaɡə
tagaim,,ˈt̪ˠaɡəmʲ
tagaimid,,ˈt̪ˠaɡəmʲədʲ
tagair,,"ˈt̪ˠaɡəɾʲ, ˈt̪ˠɑɡəɾʲ"
tagann,,ˈt̪ˠaɡən̪ˠ
taghd,,t̪ˠəid̪ˠ
tagtar,,ˈt̪ˠaɡt̪ˠəɾˠ
tagtha,Connacht,ˈt̪ˠakə
taibhse,Ulster; Connacht,ˈt̪ˠavʲʃə
taidhleoir,Connacht,ˈt̪ˠailʲoːɾʲ
taifead,,ˈt̪ˠafʲəd̪ˠ
taighde,,ˈt̪ˠəidʲə
tailte,,ˈt̪ˠal̠ʲtʲə
tair,,t̪ˠaɾʲ
tairbh,,ˈt̪ˠɑɾʲəvʲ
tairbhe,,ˈt̪ˠaɾʲəvʲə
tairg,,ˈt̪ˠaɾʲɪɟ
tairne,Munster; Connacht,ˈt̪ˠɑːɾˠn̠ʲə
tais,Connacht,t̪ˠaʃ
taisc,,t̪ˠaʃc
taisce,,ˈt̪ˠaʃcɪ
taisteal,,ˈt̪ˠaʃtʲəl̪ˠ
taithí,Connacht,ˈt̪ˠahiː
talamh,Connacht,ˈt̪ˠɑlˠ(h)ə
talamh,Cois-Fharraige; Connacht,ˈt̪ˠaːl̪ˠə
talamh,Galway; Connacht,ˈt̪ˠalˠə
talamh,Mayo; Connacht,ˈt̪ˠalˠuː
tambóirín,,ˈt̪ˠamˠbˠoːɾʲiːnʲ
tanaíocha,Connacht,ˈt̪ˠanˠiːxə
taobh,Connacht,t̪ˠiːvˠ
taobh,Ulster; Connacht,t̪ˠiːw
taobhaigh,Connacht,ˈt̪ˠiːwiː
taoi,,t̪ˠiː
taoibh,,t̪ˠiːvʲ
taoide,,ˈt̪ˠiːdʲə
taois,,t̪ˠiːʃ
taoiseach,,
taoiseach,Munster; Connacht,ˈt̪ˠiːʃəx
taoisigh,Connacht,ˈt̪ˠiːʃiː
taom,Ulster; Connacht,t̪ˠiːmˠ
taos,Ulster; Connacht,t̪ˠiːsˠ
taosc,Ulster; Connacht,t̪ˠiːsˠk
taoschnó,Connacht,ˈt̪ˠiːsˠˌxɾˠoː
tapa,,ˈt̪ˠapˠə
tar,,t̪ˠaɾˠ
tarbh,Ulster; Connacht,ˈt̪ˠaɾˠuː
tarcaisne,Ulster; Connacht,ˈt̪ˠaɾˠkəʃn̠ʲə
tarlú,,ˈt̪ˠɑːɾˠl̪ˠuː
tarmachan,,ˈt̪ˠaɾəmˠəxənˠ
tarra,,ˈt̪ˠaɾˠə
tarraingt,Connacht,ˈt̪ˠaɾˠən̠ʲtʲ ~ ˈt̪ˠɑɾˠən̠ʲtʲ
tarrang,,ˈt̪ˠɑɾˠək
tarrtháil,Connacht,ˈt̪ˠɑːɾˠhɑːlʲ
tarta,,ˈt̪ˠaɾˠt̪ˠə
taspáin,,t̪əˈspˠɑːnʲ
tchí,,tʲiː
tchím,,ˈtʲiːmˠ
tchíonn,,ˈtʲiːn̪ˠ
tchíthear,,ˈtʲihəɾˠ
te,,tʲe(h)
teach,,tʲax
teach pobail,Munster; Connacht,ˌtʲax ˈpˠɔbˠəlʲ
teach ósta,Munster; Connacht,ˌtʲax ˈoːsˠt̪ˠə
teacht,,tʲaxt̪ˠ
teachta,,ˈtʲaxt̪ˠə
teachtaire,,ˈtʲaxt̪ˠəɾʲə
teachín,Connacht,ˈtʲaxiːnʲ
teagasc,,"c, k"
teagasc,Connacht,ˈtʲaɡəsˠ
teagascóir,,ˈtʲaɡəsˠkoːɾʲ
teaghlach,,"ˈtʲəilˠəx, ˈtʲəil̪ˠəx"
teagmhaigh,Connacht,"ˈtʲaɡwiː, ˈtʲaɡwə"
teallach,Connacht,ˈtʲal̪ˠəx
teampall,Ulster; Connacht,ˈtʲa(ː)mˠpˠəl̪ˠ
tearn,,tʲaːɾˠn̪ˠ
teas,,tʲasˠ
teastas,,ˈtʲasˠt̪ˠəsˠ
teib,,tʲɛbʲ
teicni-,,tʲɛcnʲə
teideal,,ˈtʲɛdʲəl
teifeach,Munster; Connacht,ˈtʲɛfʲəx
teilg,,ˈtʲɛlʲɪɟ
teilifís,,ˈtʲɛlʲɪfʲiːʃ
teilifíse,,ˈtʲɛlʲəfʲiːʃə
teip,,tʲɛpʲ
teir,,tʲɛɾʲ
teith,,tʲɛ(h)
teo,Munster; Connacht,tʲoː
teocha,,ˈtʲoːxə
teocht,,tʲoːxt̪ˠ
teoiric,Munster; Connacht,ˈtʲoːɾʲɪc
teoiric chinnteoireachta,Connacht,ˌtʲoːɾʲəc ˈçɪn̠ʲtʲoːɾʲəxt̪ˠ
teora,,ˈtʲoːɾˠə
teorainn,Connacht,ˈtʲoːɾˠən̠ʲ
teorainneacha,,ˈtʲoːɾˠən̠ʲəxə
teorann,,ˈtʲoːɾˠən̪ˠ
teoranta,,ˈtʲoːɾˠən̪ˠt̪ˠə
th,,h
th',,h
thae,,heː
thainic,,
thair,,haɾʲ
thairbhe,,ˈhaɾʲəvʲə
thaire,,"ˈhaɾʲə, ˈhæɾʲə"
thairg,,ˈhaɾʲɪɟ
thairsti,,"ˈhaɾˠʃtʲə, ˈhɑɾˠʃtʲə"
thairstise,,"ˈhaɾˠʃtʲəʃə, ˈhɑɾˠʃtʲəʃə"
thais,,haʃ
thapa,,ˈhapˠə
thar,,haɾˠ
thar lear,,haɾˠˈl̠ʲaɾˠ
thar sáile,Munster; Connacht,haɾˠ ˈsˠɑːlʲə
tharainn,,"ˈhaɾˠən̠ʲ, ˈhɑɾˠən̠ʲ"
tharainne,,"ˈhaɾˠən̠ʲə, ˈhɑɾˠən̠ʲə"
tharam,,"ˈhaɾˠəmˠ, ˈhɑɾˠəmˠ"
tharamsa,,"ˈhaɾˠəmˠsˠə, ˈhɑɾˠəmˠsˠə"
tharla,Munster; Connacht,ˈhɑːɾˠl̪ˠə
tharra,,ˈhaɾˠə
thart,,"haɾˠt̪ˠ, hɑɾˠt̪ˠ"
tharta,,ˈhaɾˠt̪ˠə
the,,hɛ
theach,,hax
theacht,,haxt̪ˠ
thearn,,haːɾˠn̪ˠ
theas,,hasˠ
theo,,çoː
thiar,,hiəɾˠ
thiarna,,ˈhiəɾˠn̪ˠə
thig,,hiɟ
thigh,Ulster; Connacht,hiː
thine,,ˈhɪnʲə
thinn,Connacht,hiːn̠ʲ
thinn,Ulster; Connacht,hɪn̠ʲ
thiocfainn,,hʊkən̠ʲ
thiocfas,,ˈçukəsˠ
thiocfá,,ˈhʊkfˠɑː
thit,,hitʲ
thithe,,ˈhɪhɪ
thlig,,hlʲɪɟ
thláith,Connacht,(h)lˠɑː
thoiligh,Connacht,ˈhɛlʲiː
thoir,,"heɾʲ, hɨɾʲ"
thoirt,,hɔɾˠtʲ
thor,,hɔɾˠ
thorann,Munster; Connacht,ˈhɔɾˠən̪ˠ
thraochta,Ulster; Connacht,ˈhɾˠiːxt̪ˠə
thraoith,,ˈhɾˠiː
threabh,Connacht,ˈ(h)ɾʲəu
threo,Munster; Connacht,hɾʲoː
thriall,,hɾʲiəl̪ˠ
throsc,,hɾˠɔsˠk
thrá,Munster; Connacht,hɾˠɑː
thráigh,Connacht,hɾˠɑː
thréig,,hɾʲeːɟ
thrí,,hɾʲiː
thua,,huə
thuairim,,ˈhuəɾʲəmʲ
thuama,,ˈhuəmˠə
thuas,,huəsˠ
thug,Munster; Connacht,ˈhuɡ
thugainn,,ˈhʊɡən̠ʲ
thuig,,hɪɟ
thuigeas,,ˈhɪɟəsˠ
thuilleamar,,ˈhɪl̠ʲəmˠəɾˠ
thuilleamaí,Ulster; Connacht,ˈhɪl̠ʲəmˠiː
thuiscint,,ˈhɪʃcɪn̠ʲtʲ
thur,Munster; Connacht,hʊɾˠ
thura,Munster; Connacht,ˈhʊɾˠə
thusa,,ˈhusˠə
tháinig,,ˈhɑːnʲɪɟ
thángthas,,ˈhaːnəkəs
théas,,heːsˠ
théid,,"heːdʲ, hei̯dʲ"
théigh,Ulster; Connacht,heːj
thíos,,hiːsˠ
thír,,hiːɾʲ
thóg,,hoːɡ
thóir,Munster; Connacht,hoːɾʲ
thú,,huː
thúis,,huːʃ
tiarna,,ˈtʲiəɾˠn̪ˠə
tiarnas,,ˈtʲiəɾˠn̪ˠəsˠ
tibhe,,ˈtʲɪvʲə
ticéad,,tʲɪceːd̪ˠ
tig,,tʲɪɟ
tige,,ˈtʲɪɟɪ
tigeann,,ˈtʲɪɟən̪ˠ
tigh,Ulster; Connacht,tʲiː
tigim,Munster; Connacht,ˈtʲɪɟɪmʲ
timpeall,Connacht,ˈtʲiːmʲpʲəl̪ˠ
timpiste,,ˈtʲɪmˠpˠəʃtʲə
timpistí,,ˈtʲɪmˠpˠəʃtʲiː
tine,,ˈtʲɪnʲə
tine chreasa,,ˌtʲɪnʲə ˈçɾʲasˠə
tinneas,Ulster; Connacht,ˈtʲɪn̠ʲəsˠ
tinnis,,ˈtʲɪn̠ʲəʃ
tinte,Connacht,ˈtʲɪn̠ʲtʲə
tiobraid,,ˈtʲʊbˠɾˠədʲ
tiocfad,,ˈtʲʊkəd̪ˠ
tiocfaid,,ˈtʲʊkədʲ
tiocfaidh ár lá,,ˈtʲʊki aːɾˠ ˈl̪ˠaː
tiocfaimid,,ˈtʲʊkəmʲədʲ
tiocfair,,ˈtʲʊkəɾʲ
tiocfar,,ˈtʲʊkfəɾˠ
tiocfas,,ˈtʲʊkəsˠ
tiomáin,Connacht,ˈtʲɪmˠɑːnʲ
tiomáint,Connacht,ˈtʲɪmˠɑːn̠ʲtʲ
tiománaí,Connacht,ˈtʲʊmˠɑːnˠiː
tionchar,Munster; Connacht,ˈtʲʊŋxəɾˠ
tionscadal,,ˈtʲin̪ˠsˠkəd̪ˠəlˠ
tirim,Connacht,tʲiɾʲəmʲ
tirim,Waterford; Ulster; Munster; Connacht,ˈtʲeɾʲəmʲ
tit,,tʲɪtʲ
tite,,ˈtʲɪtʲə
tithe,,ˈtʲɪhɪ
tithe ósta,Munster; Connacht,ˌtʲɪhə ˈoːsˠt̪ˠə
titim,Munster; Connacht,ˈtʲitʲəmʲ
tiuf-teaf,,ˈtʲufˠˌtʲafˠ
tiúba,,ˈtʲuːbˠə
tiús,,tʲuːsˠ
tlig,,tʲlʲɪɟ
tláith,Connacht,t̪ˠlˠɑː
tlú,Munster; Connacht,"t̪ˠlˠuː, t̪ˠl̪ˠuː"
tnáith,Connacht,"t̪ˠnˠɑː, t̪ˠɾˠɑː"
tnáithim,Connacht,"ˈt̪ˠnˠɑːhəmʲ, ˈt̪ˠɾˠɑːhəmʲ"
tnúth,Ulster; Connacht,t̪ˠɾˠuː
tobac,,"t̪ˠəˈbˠak, t̪ˠəˈbˠɑk"
tobann,Munster; Connacht,ˈt̪ˠɔbˠən̪ˠ
tobar,Munster; Connacht,ˈt̪ˠɔbˠəɾˠ
tobán,Connacht,"ˈt̪ˠɔbˠɑːnˠ, ˈt̪ˠɔbˠɑːn̪ˠ"
tochail,,ˈt̪ˠɔxəlʲ
tochais,,ˈt̪ˠɔxəʃ
tochas,,ˈt̪ˠɔxəsˠ
togair,Munster; Connacht,ˈt̪ˠɔɡəɾʲ
toghadh,Connacht,ˈt̪ˠəu.ə
toighe,,t̪ˠiə
toiligh,Connacht,ˈt̪ˠɛlʲiː
toinne,,ˈt̪ˠɪn̠ʲə
toir,,t̪ˠɛɾʲ
toirbh,,ˈt̪ˠɛɾʲəvʲ
toirneach,Connacht,"ˈt̪ˠauɾʲn̠ʲəx, ˈt̪ˠauɾˠn̠ʲəx, ˈt̪ˠɞɾʲn̠ʲəx"
toirnéis,Connacht,ˈt̪ˠoːɾˠn̠ʲeːʃ
toirt,,t̪ˠɔɾˠtʲ
toirte,,ˈt̪ˠɔɾˠtʲə
toitín,Connacht,ˈt̪ˠɛtʲiːnʲ
tola,,ˈt̪ˠɔl̪ˠə
tolg,,ˈt̪ˠɔlˠəɡ
tor,,t̪ˠɔɾˠ
torainn,Kerry; Connacht,ˈt̪ˠɔɾˠən̠ʲ
torann,Munster; Connacht,ˈt̪ˠɔɾˠən̪ˠ
torc,Munster; Connacht,t̪ˠɔɾˠk
tosach,Connacht,ˈt̪ˠɔsˠəx
tosaitheoir,,ˈt̪ˠɔsˠəhoːɾʲ
tosaí,Connacht,ˈt̪ˠɔsˠiː
tost,,"t̪ˠɔsˠt̪ˠ, t̪ˠɞsˠt̪ˠ"
tosta,,ˈt̪ˠɔsˠt̪ˠə
tostad,,ˈt̪ˠɔsˠt̪ˠəd̪ˠ
tostar,Munster; Connacht,ˈt̪ˠɔsˠt̪ˠəɾˠ
tosú,Connacht,ˈt̪ˠɔsˠuː
trach,,t̪ˠɾˠɑx
traein,,t̪ˠɾˠeːnʲ
traenálaí,Connacht,ˈt̪ˠɾˠeːnˠɑːlˠiː
traidisiún,Connacht,t̪ˠɾˠəˈdʲɪʃuːnˠ
traochta,Ulster; Connacht,ˈt̪ˠɾˠiːxt̪ˠə
traoith,,ˈt̪ˠɾˠiː
trasinscneach,,t̪ˠɾˠasˠˈɪn̠ʲʃ(c)nʲəx
trasna,,"ˈtʲɾʲasˠn̪ˠə, ˈt̪ˠɾˠasˠn̪ˠə, ˈt̪ˠɾˠæsˠn̪ˠə, ˈt̪ˠɾˠɑsˠn̪ˠə"
treabh,Connacht,ˈtʲɾʲəu
treabhsar,,ˈtʲɾʲəusˠəɾˠ
treallach,,ˈtʲɾʲal̪ˠəx
treascair,,ˈtʲrʲasˠkəɾʲ
treo,Munster; Connacht,tʲɾʲoː
treoir,Munster; Connacht,tʲɾʲoːɾʲ
treoracha,Munster; Connacht,ˈtʲɾʲoːɾˠəxə
triail,Connacht,tʲɾʲiːɑːlʲ
triall,,tʲɾʲiəl̪ˠ
trian,,"tʲɾʲiənˠ, tʲɾʲiən̪ˠ"
triantán,Connacht,ˈtʲɾʲiən̪ˠt̪ˠɑːnˠ
tric,,tʲɾʲɪc
triomach,Connacht,ˈtʲɾʲɪməx
triomú,Connacht,ˈtʲɾʲumˠuː ~ ˈtʲɾʲimˠuː
triuch,,tʲɾʲʊx
triuf,,tʲɾʲʊfˠ
triúr,,tʲɾʲuːɾˠ
troda,Munster; Connacht,ˈt̪ˠɾˠɔd̪ˠə
troigh,Connacht,t̪ˠɾˠɔ
troime,,ˈt̪ˠɾˠɪmʲə
troimide,,ˈt̪ˠɾˠɪmʲədʲə
troithe,Connacht,ˈt̪ˠɾˠɛhə
trombón,,"t̪ˠɾˠɔmˠˈbˠoːnˠ, ˈt̪ˠɾˠɔmˠbˠoːnˠ"
tromán,Connacht,"ˈt̪ˠɾˠʊmˠɑːnˠ, ˈt̪ˠɾˠʊmˠɑːn̪ˠ"
trosc,,t̪ˠɾˠɔsˠk
troscadh,Galway; Connacht,ˈt̪ˠɾˠosˠkə
troscadh,Mayo; Connacht,ˈt̪ˠɾˠosˠkuː
trua,,t̪ˠɾˠuə
truaill,,t̪ˠɾˠuəl̠ʲ
truicear,,ˈt̪ˠɾˠɪcəɾˠ
trá,Cois-Fharraige; Munster; Connacht,t̪ˠɾˠɑː
trácht,Munster; Connacht,t̪ˠɾˠɑːxt̪ˠ
tráchtaigí,,ˈt̪ˠɾˠɑːxt̪ˠəɟiː
tráigh,Connacht,t̪ˠɾˠɑː
tráill,,t̪ˠɾˠɑːlʲ
tráta,Munster; Connacht,ˈt̪ˠɾˠɑːt̪ˠə
tráth,Connacht,t̪ˠɾˠɑː
trátha,Munster; Connacht,ˈt̪ˠɾˠɑːhə
tráthanna,Connacht,ˈt̪ˠɾˠɑːn̪ˠə
tráthchlár,Connacht,ˈt̪ˠɾˠɑːˌxlˠɑːɾˠ
tráthchlár,Munster; Connacht,ˈt̪ˠɾˠɑːˌxl̪ˠɑːɾˠ
tráthnóna,Connacht,t̪ˠɾˠəˈn̪ˠuːn̪ˠə
tráthnóna,Galway; Connacht,t̪ˠɾˠəˈnˠuːnˠə
tráthnóna,Mayo; Connacht,t̪ˠɾˠəˈhnˠuːnˠə
tráthúil,Connacht,ˈtˠɾˠɑː.huːlʲ
tréad,,tʲɾʲeːd̪ˠ
tréan,Ulster; Connacht,"tʲɾʲeːnˠ, tʲɾʲeːn̪ˠ"
tréas,,tʲɾʲeːsˠ
tréidlia,,ˈtʲɾʲeːdʲlʲiə
tréig,,tʲɾʲeːɟ
tréigthe,,"ˈtʲɾʲeːcə, ˈtʲɾʲei̯cə, ˈtʲɾʲeːcɪ"
tréin,,tʲɾʲeːnʲ
tréith,,tʲɾʲeː
tréithe,,tʲɾʲeːhə
trí,,tʲɾʲiː
trí déag,,tʲɾʲiː dʲeːɡ
tríd,,tʲɾʲiːdʲ
trína,,ˈtʲɾʲiːnˠə
trínar,,ˈtʲɾʲiːnˠəɾˠ
trínarb,,ˈtʲɾʲiːnˠəɾˠbˠ
trínarbh,,ˈtʲɾʲiːnˠəɾˠvˠ
trínár,,ˈtʲɾʲiːnˠɑːɾˠ
tríocha,,ˈtʲɾʲiː(ə)xə
tríú,,tʲɾʲiːuː
trócaire,Connacht,"ˈt̪ˠɾˠoːcɾʲə, ˈt̪ˠɾˠoːkəɾʲə"
trúig,,ˈt̪ˠɾˠuːɟ
ts,,"tʲ, t̪ˠ"
tsaoir,,t̪ˠiːɾʲ
tsealg,,ˈtʲalˠəɡ
tseamróg,Connacht,ˈtʲamˠɾˠoːɡ
tsean-,,tʲanˠ
tseanbhean,Ulster; Connacht,"ˈtʲanˠˌvʲanˠ, ˈtʲan̪ˠˌvʲan̪ˠ"
tseilbh,,ˈtʲɛlʲəvʲ
tseilg,,ˈtʲɛlʲɪɟ
tslis,,ˈtʲlʲɪʃ
tsláinte,,ˈt̪ˠl̪ˠɑːn̠ʲtʲə
tsléibh,,tʲlʲeːvʲ
tsnua,Ulster; Connacht,"t̪ˠɾˠũː, t̪ˠɾˠũːə"
tsnámh,Connacht,t̪ˠɾˠɑ̃ːvˠ
tsnámh,Munster; Connacht,t̪ˠn̪ˠɑːvˠ
tsnátha,Connacht,"t̪ˠn̪ˠɑː, t̪ˠɾˠɑː"
tsráid,Munster; Connacht,t̪ˠɾˠɑːdʲ
tsuite,,ˈt̪ˠɪtʲə
