,tags,ipa,word,region
10,Ulster,/dʲaːn̪ˠ/,déan,Ulster
0,,/dʲeːnˠ/,déan,
0,Connacht; Munster,/ˈɑːhəsˠ/,áthas,Connacht; Munster
1,Galway,/ˈɑːsˠ/,áthas,Connacht
2,Ulster,/ˈæhəsˠ/,áthas,Ulster
0,Munster,/bˠɾˠoːn̪ˠ/,brón,Munster
1,Munster,[bˠɾˠõːn̪ˠ],brón,Munster
2,Aran,/bˠɾˠoːn/,brón,Connacht
3,Cois-Fharraige,/bˠɾˠuːn̪ˠ/,brón,Connacht
4,Mayo; Ulster,/bˠɾˠoːnˠ/,brón,Connacht; Ulster
5,Mayo; Ulster,/bˠɾˠoːn̪ˠ/,brón,Connacht; Ulster
0,Munster,/ˈuːn̪ˠə/,ionadh,Munster
1,Galway,/ˈiːnˠə/,ionadh,Connacht
2,Galway,/ˈiːn̪ˠə/,ionadh,Connacht
3,Mayo,/ˈiːnˠuː/,ionadh,Connacht
4,Mayo,/ˈiːn̪ˠuː/,ionadh,Connacht
5,Ulster,/ˈiːnˠu/,ionadh,Ulster
6,Ulster,/ˈiːn̪ˠu/,ionadh,Ulster
0,Munster,/ˈaɡəl̪ˠə/,eagla,Munster
1,Aran,/ˈaːɡlə/,eagla,Connacht
2,Mayo,/ˈaɡlˠuː/,eagla,Connacht
3,Ulster,/ˈɨ̞ɡlˠə/,eagla,Ulster
4,Ulster,/ˈɨ̞ɡl̪ˠə/,eagla,Ulster
0,Connacht; Munster,/ˈn̪ˠɑːɾʲə/,náire,Connacht; Munster
1,Ulster,/ˈn̪ˠaːɾʲə/,náire,Ulster
0,Munster,/ɪmʲəˈnʲiː/,imní,Munster
1,Connacht,/ˈɪmʲɾʲiː/,imní,Connacht
2,Ulster,/ˈɨ̞mʲnʲi/,imní,Ulster
0,Munster,/ˈɔkəɾˠəsˠ/,ocras,Munster
1,Munster,/ˈɞkəɾˠəsˠ/,ocras,Munster
2,Aran,/ˈokɾˠəsˠ/,ocras,Connacht
3,Cois-Fharraige; Mayo,/ˈukɾˠəsˠ/,ocras,Connacht; Connacht
4,Ulster,/ˈɔkɾˠəsˠ/,ocras,Ulster
0,Munster,/sˠl̪ˠɑi(ə)ˈd̪ˠɑːn̪ˠ/,slaghdán,Munster
1,Connacht,/ˈsˠl̪ˠəid̪ˠɑːnˠ/,slaghdán,Connacht
2,Ulster,/ˈsˠl̪ˠeːd̪ˠanˠ/,slaghdán,Ulster
3,Ulster,/ˈsˠl̪ˠɤːd̪ˠanˠ/,slaghdán,Ulster
4,Ulster,,slaghdán,Ulster
0,,[ˈfʲiəkəlʲə],fiacaile,
0,,/ˈfʲiəkəlʲ/,fiacail,
0,Munster,/ˈia̯d̪ˠəx/,éadach,Munster
1,Connacht,/ˈeːd̪ˠəx/,éadach,Connacht
2,Ulster,/ˈeːd̪ˠa(x)/,éadach,Ulster
0,,/ˈl̪ˠɔfˠə/,lofa,
1,Ulster,/ˈl̪ˠʊhə/,lofa,Ulster
0,Connacht; Munster,/bˠɑːd̪ˠ/,bád,Connacht; Munster
1,Ulster,/bˠaːd̪ˠ/,bád,Ulster
0,Munster,/ɡɑɾˠˈsˠuːn̪ˠ/,garsún,Munster
1,Connacht,/ˈɡaɾˠsˠuːnˠ/,garsún,Connacht
2,Ulster,/ˈɡaɾˠsˠunˠ/,garsún,Ulster
0,Munster,/ɡʌɾˠt̪ˠ/,gort,Munster
1,Ulster,/ɡɔɾˠt̪ˠ/,gort,Ulster
0,Munster,/pˠaːˈpʲeːɾˠ/,páipéar,Munster
1,Connacht,/ˈpˠɑːpʲeːɾˠ/,páipéar,Connacht
2,Ulster,/ˈpˠæːpʲeɾˠ/,páipéar,Ulster
0,Connacht; Munster,/ˈmˠɑːsˠə/,mása,Connacht; Munster
1,Ulster,/ˈmˠaːsˠə/,mása,Ulster
0,,/klˠɔʃ/,clois,
1,Aran,/klɨʃ/,clois,Connacht
2,Cois-Fharraige,/kl̪ˠʊʃ/,clois,Connacht
0,,/kl̪ˠɪnʲ/,cluin,
1,Aran,/klɨn/,cluin,Connacht
0,,/fʲɛc/,feic,
0,Connacht; Munster,/ˈbʲɾʲoːtʲə/,breoite,Connacht; Munster
1,Ulster,/ˈbʲɾʲɔːtʲə/,breoite,Ulster
0,Munster,/ˈbˠɾˠoːn̪ˠəx/,brónach,Munster
1,Ulster,/ˈbˠɾˠoːnˠa(x)/ ~ /ˈbˠɾˠuːnˠa(x)/,brónach,Ulster
2,Ulster,/ˈbˠɾˠoːn̪ˠa(x)/,brónach,Ulster
0,Munster,[ˈɔl̪ˠəvˠ],ullamh,Munster
1,,[ˈʊl̪ˠəvˠ],ullamh,
2,,[ˈʊl̪ˠuː],ullamh,
0,,[ˈdʲiːl̪ˠt̪ˠə],díolta,
1,,[ˈdʲiəl̪ˠt̪ˠə],díolta,
0,Connacht; Munster,/l̪ˠɑːvˠ/,lámh,Connacht; Munster
1,Connacht; Munster,/l̪ˠɑ̃ːvˠ/,lámh,Connacht; Munster
2,Ulster,/l̪ˠãːw/,lámh,Ulster
0,Munster,/sˠciən̪ˠ/,scian,Munster
1,Munster,/ʃciən̪ˠ/,scian,Munster
2,Cois-Fharraige,/ʃciːn̪ˠ/,scian,Connacht
3,Ulster,/ʃcɨ̞nˠ/,scian,Ulster
4,Ulster,/ʃcɨ̞n̪ˠ/,scian,Ulster
0,,/sˠuːlʲ/,súil,
0,Munster,/ˈbˠɑinʲtʲəɾʲəx/,baintreach,Munster
1,Aran,/ˈbʲantʲɾʲəx/,baintreach,Connacht
2,Ulster,/ˈbˠæn̠ʲtʲɾʲa(x)/,baintreach,Ulster
0,Munster,/bʲɾʲiːa̯ɡ/,bréag,Munster
1,Connacht; Ulster,/bʲɾʲeːɡ/,bréag,Connacht; Ulster
0,Connacht; Munster,/ɑːtʲ/,áit,Connacht; Munster
1,Ulster,/aːtʲ/,áit,Ulster
0,,/cɛʃtʲ/,ceist,
0,Munster,/tʲiad̪ˠ/,téad,Munster
1,Connacht; Ulster,/tʲeːd̪ˠ/,téad,Connacht; Ulster
0,Munster; Waterford,/ˈtʲeɾʲəmʲ/,tirim,Munster; Munster
1,Munster; Cork,/tʲɾʲimʲ/,tirim,Munster; Munster
2,Munster; Kerry,/ˈtʲiɾʲəmʲ/,tirim,Munster; Munster
3,Munster,/tʲɪˈɾʲimʲ/ ~ /tʲɾʲimʲ/,tirim,Munster
4,Connacht,/ˈtʲeɾʲəmʲ/,tirim,Connacht
5,Connacht,/tʲiɾʲəmʲ/,tirim,Connacht
6,Ulster,/ˈtʲɪɾʲəmʲ/,tirim,Ulster
7,Ulster,/ˈtʲeɾʲəmʲ/,tirim,Ulster
8,Ulster,/ˈtʲɨɾʲəmʲ/,tirim,Ulster
0,Munster,/kəˈlʲax/,coileach,Munster
1,Connacht,/ˈkɛlʲəx/,coileach,Connacht
2,Ulster,/ˈkɛlʲax/,coileach,Ulster
3,Ulster,/ˈkɛlʲa(h)/,coileach,Ulster
0,Cork; Waterford,/ˈʃcɪlʲɪɲ/,scilling,Munster; Munster
1,Kerry,/ˈʃcɪlʲənʲ/,scilling,Munster
2,Connacht; Ulster,/ˈʃcɪl̠ʲən̠ʲ/,scilling,Connacht; Ulster
0,,/ˈʃaxt̪ˠənʲ/,seachtain,
1,Ulster,/ˈʃaxt̪ˠənʲ/,seachtain,Ulster
2,Ulster,/ˈʃaxt̪ˠən̠ʲ/,seachtain,Ulster
0,Munster,/kailʲ/,caill,Munster
1,Galway,/kɑːl̠ʲ/,caill,Connacht
2,Mayo; Ulster,/kal̠ʲ/,caill,Connacht; Ulster
0,Munster,/kɑh/,caith,Munster
1,Connacht,/ka/,caith,Connacht
2,Ulster,/kaiç/ ~ /kãiç/,caith,Ulster
0,Connacht; Munster,/cɾʲɛdʲ/,creid,Connacht; Munster
1,Ulster,/cɾʲɪdʲ/,creid,Ulster
0,,/bˠuəlʲ/,buail,
1,Ulster; dated,/bˠiːlʲ/,buail,Ulster; dated
2,,/bˠɔlʲ/,buail,
0,Munster,/kɾˠuːɟ/,crúigh,Munster
1,Galway,/kɾˠuː/,crúigh,Connacht
2,Mayo; Ulster,/kɾˠuːj/,crúigh,Connacht; Ulster
0,Munster,/lʲiːn̪ˠ/,líon,Munster
1,Connacht,/l̠ʲiːnˠ/,líon,Connacht
2,Connacht,/l̠ʲiːn̪ˠ/,líon,Connacht
3,Ulster,/l̠ʲiənˠ/,líon,Ulster
4,Ulster,/l̠ʲiən̪ˠ/,líon,Ulster
0,,/mˠuːnʲ/,múin,
0,,/dʲiːl̪ˠ/,díol,
1,,/dʲiːlˠ/,díol,
2,Cois-Fharraige; Kerry,/dʲiːl̪ˠ/,díol,Connacht; Munster
3,Cois-Fharraige; Kerry,[dʲiːə̯l̪ˠ],díol,Connacht; Munster
0,Connacht; Munster,/fˠɑːɡ/,fág,Connacht; Munster
1,Ulster,/fˠaːɡ/,fág,Ulster
0,,/iəɾˠ/,iarr,
0,Cork; Waterford,/ˈfʲiːɾʲɪɲɪ/,fírinne,Munster; Munster
1,Kerry,/ˈfʲiːɾʲənʲə/,fírinne,Munster
2,Connacht; Ulster,/ˈfʲiːɾʲən̠ʲə/,fírinne,Connacht; Ulster
0,Munster,/ˈəimˠəd̪ˠ/,adhmad,Munster
1,Galway,/ˈɑːmˠəd̪ˠ/,adhmad,Connacht
2,Mayo; Ulster,/ˈaːmˠəd̪ˠ/,adhmad,Connacht; Ulster
0,Munster,/ˈimʲɪɟ/,imigh,Munster
1,Munster,/mʲiɟ/,imigh,Munster
2,Connacht; Aran; Mayo,/ˈimʲiː/,imigh,Connacht; Connacht; Connacht
3,Connacht; Cois-Fharraige,/ˈimʲə/,imigh,Connacht; Connacht
4,Ulster,/ˈɨmʲiː/,imigh,Ulster
0,Munster,/ˈbˠalʲɪɟ/,bailigh,Munster
1,Galway,/ˈbˠalʲə/,bailigh,Connacht
2,Mayo,/ˈbˠalʲiː/,bailigh,Connacht
3,Ulster,/ˈbˠalʲi/,bailigh,Ulster
0,,/ˈfʲɾʲaɡəɾʲ/,freagair,
1,Ulster,/ˈfʲɾʲɨ̞ɡəɾʲ/,freagair,Ulster
0,Connacht; Munster,/ˈkod̪ˠəlʲ/,codail,Connacht; Munster
1,Ulster,/ˈkɔd̪ˠəlʲ/,codail,Ulster
2,,,codail,
3,,,codail,
4,,,codail,
5,,,codail,
6,,,codail,
7,,,codail,
0,,/ˈuːnˠə/,Úna,
0,Munster,/ʃɛˈʃuːn̪ˠ/,seisiún,Munster
1,Connacht,/ˈʃɛʃuːnˠ/,seisiún,Connacht
2,Ulster,/ˈʃɛʃunˠ/,seisiún,Ulster
0,,/ˈɟɾʲeːnʲə/,gréine,
0,Munster,/kɑˈhiːɾʲ/,cathaoir,Munster
1,Galway,/ˈka(h)iːɾʲ/,cathaoir,Connacht
2,Galway,/ˈkaiɾʲ/,cathaoir,Connacht
3,Galway,/ˈkahəɾʲ/,cathaoir,Connacht
4,Mayo,/ˈkahiːɾʲ/,cathaoir,Connacht
5,Ulster,/ˈkaiçiɾʲ/,cathaoir,Ulster
6,Ulster,/ˈkaihiɾʲ/,cathaoir,Ulster
0,,/ˈɟat̪ˠə/,geata,
1,Connemara,/ˈɟæt̪ˠə/,geata,Connacht
2,Ulster,/ˈɟafˠt̪ˠə/,geata,Ulster
0,,/ˈɡl̪ˠɪnʲə/,gloine,
1,,/ˈɡlˠɪnʲə/,gloine,
2,Aran,/ˈɡlɪnə/,gloine,Connacht
3,Aran,/ˈɡlɪn̠ʲə/,gloine,Connacht
4,Ulster,/ˈɡlˠɨ̞nʲə/,gloine,Ulster
5,Ulster,/ˈɡl̪ˠɨ̞nʲə/,gloine,Ulster
0,Munster,/uːɾˠ/,bhur,Munster
1,Connacht,/ə/,bhur,Connacht
2,Ulster,/mˠəɾˠ/,bhur,Ulster
0,Munster,/ˈsˠɑl̪ˠən̪ˠ/,salann,Munster
1,Connacht,/ˈsˠalˠən̪ˠ/,salann,Connacht
2,Connacht,/ˈsˠal̪ˠən̪ˠ/,salann,Connacht
3,Ulster,/ˈsˠɔlˠən̪ˠ/,salann,Ulster
4,Ulster,/ˈsˠɔl̪ˠən̪ˠ/,salann,Ulster
0,,/fˠiː/,faoi,
0,Connacht; Munster,/ɾˠɑː/,rá,Connacht; Munster
1,Ulster,/ɾˠaː/,rá,Ulster
0,Munster,/bˠɾˠəˈmˠɑx/,bromach,Munster
1,Connacht,/ˈbˠɾˠʊmˠəx/,bromach,Connacht
2,Connacht,/ˈbˠɾˠɔmˠəx/,bromach,Connacht
3,Ulster,/ˈbˠɾˠɤmˠax/,bromach,Ulster
4,Ulster,/ˈbˠɾˠɤmˠah/,bromach,Ulster
0,Aran; Munster,[l̪ˠɑxt̪ˠ],lacht,Connacht; Munster
1,Connemara; Mayo; Ulster,[l̪ˠaxt̪ˠ],lacht,Connacht; Connacht; Ulster
0,,/ˈmˠɔnˠəɾˠxə/,monarcha,
1,,/ˈmˠʊnˠəɾˠxə/,monarcha,
0,Connacht; Munster,/ˈpˠɑːpˠə/,pápa,Connacht; Munster
1,Ulster,/ˈpˠaːpˠə/,pápa,Ulster
0,,/vʲiːnʲ/,Vín,
0,,/ɡaɾʲ/,gair,
1,Connacht,/ɡɛɾʲ/,gair,Connacht
2,Ulster,/ɡɪɾʲ/,gair,Ulster
0,Cork; Waterford,/ˈbʲɪɲɪ/,binne,Munster; Munster
1,Kerry,/ˈbʲɪnʲə/,binne,Munster
2,Connacht; Ulster,/ˈbʲɪn̠ʲə/,binne,Connacht; Ulster
0,Munster,/ɟiːa̯ɡ/,géag,Munster
1,Connacht; Ulster,/ɟeːɡ/,géag,Connacht; Ulster
2,Connacht; Ulster,[ɟɛə̯ɡ],géag,Connacht; Ulster
0,Aran; Munster,/ˈl̪ˠɑsˠkə/,lasca,Connacht; Munster
1,Connemara; Mayo; Ulster,/ˈl̪ˠasˠkə/,lasca,Connacht; Connacht; Ulster
0,,/ˈt̪ˠʊɡə/,tuga,
0,,/ˈdʲɛlʲəvʲ/,deilbh,
0,Connacht; Munster,/ˈt̪ˠʊɾˠə/,tura,Connacht; Munster
1,Ulster,/ˈt̪ˠʌɾˠə/,tura,Ulster
0,Munster,/mʲɨn̪ˠ/,mion,Munster
1,,/ˈmʲinˠ/,mion,
2,,/ˈmʲunˠ/,mion,
0,Connacht; Munster,/ˈd̪ˠɾˠɑːmˠə/,dráma,Connacht; Munster
1,Ulster,/ˈd̪ˠɾˠæːmˠə/,dráma,Ulster
0,Connacht; Munster,/ˈl̪ˠɑːmˠə/,láma,Connacht; Munster
1,Ulster,/ˈl̪ˠæːmˠə/,láma,Ulster
0,,/ˈt̪ˠaɾˠə/,tarra,
0,,/nʲiʃ/,nis,
0,Munster,/t̪ˠəˈmˠɑːsˠ/,Tomás,Munster
1,Connacht,/ˈt̪ˠʊmˠɑːsˠ/,Tomás,Connacht
2,Ulster,/ˈt̪ˠɔmˠasˠ/,Tomás,Ulster
0,,/n̪ˠ/,nn,
1,,,nn,
0,,/ˈkɔl̪ˠiːxt/,collaíocht,
1,,/ˈkɔl̪ˠiəxt/,collaíocht,
0,,/ɟɪlʲ/,gil,
0,Munster,/lʲəˈn̪ˠaːn̪ˠ/,leannán,Munster
1,Connacht,/ˈl̠ʲan̪ˠɑːnˠ/,leannán,Connacht
2,Ulster,/ˈl̠ʲan̪ˠanˠ/,leannán,Ulster
0,,/ˈd̪ˠuəʃ/,duais,
0,,/mʲiːlʲ/,míl,
0,Munster,/kɾˠiːnʲ/,cruinn,Munster
1,Galway,/kɾˠiːn̠ʲ/,cruinn,Connacht
2,Mayo; Ulster,/kɾˠɪn̠ʲ/,cruinn,Connacht; Ulster
0,,/ɟlʲeː/,glé,
0,,/ˈt̪ˠuəʃcəɾˠt̪ˠ ˈeːɾʲən̪ˠ/,Tuaisceart Éireann,
0,Munster,/ɪˈɾˠuə/,Iorua,Munster
1,Connacht; Ulster,/ˈɪɾˠuə/,Iorua,Connacht; Ulster
0,Munster,[eːsˠ],aos,Munster
1,Connacht; Ulster,[iːsˠ],aos,Connacht; Ulster
0,Connacht; Munster,/pˠoːɾˠ/,pór,Connacht; Munster
1,Ulster,/pˠɔːɾˠ/,pór,Ulster
0,Munster,/ɡəˈl̪ˠɑːn̪ˠ/,galán,Munster
1,Connacht,/ˈɡalˠɑːnˠ/,galán,Connacht
2,Connacht,/ˈɡal̪ˠɑːn̪ˠ/,galán,Connacht
3,Ulster,/ˈɡalˠaːnˠ/,galán,Ulster
4,Ulster,/ˈɡal̪ˠaːn̪ˠ/,galán,Ulster
5,,,galán,
0,,/ˈfʲɪtʲə/,fite,
0,Cork,/d̪ˠɾˠɔu̯ŋ(ɡ)/,drong,Munster
1,Aran,/d̪ˠɾˠɔŋ/,drong,Connacht
2,Ulster,/d̪ˠɾˠʌŋ/,drong,Ulster
0,,/ə/,a',
0,,/mˠoːlˠ/,mól,
0,Cois-Fharraige,/ˈfˠal̪ˠə/,falamh,Connacht
0,,[ˈmʲaɾˠə],meara,
0,,/ˈtʲɪn̠ʲəʃ/,tinnis,
0,,[ˈʃeːn̪ˠəsˠ],séanas,
0,,/dʲiːʃ/,dís,
0,,/n̪ˠɑːɾˠ/,nár,
1,Ulster,/n̪ˠæɾʲ/,nár,Ulster
0,,/ˈfˠakə/,faca,
0,Ulster,/ˈfˠʌɡəsˠ/,fogas,Ulster
0,,[ˈd̪ˠʊlˠə],dula,
0,Aran; Munster,/ˈbˠɾˠɑt̪ˠəx/,bratach,Connacht; Munster
1,Connemara; Mayo,/ˈbˠɾˠat̪ˠəx/,bratach,Connacht; Connacht
2,Ulster,/ˈbˠɾˠat̪ˠa(h)/,bratach,Ulster
0,Connacht; Munster,/bʲɾʲoː/,breo,Connacht; Munster
1,Ulster,/bʲɾʲɔː/,breo,Ulster
0,Connacht; Munster,/bʲɾʲoː/,breo,Connacht; Munster
1,Ulster,/bʲɾʲɔːw/,breo,Ulster
0,,/bˠ/,bp,
1,,,bp,
0,Munster,/ˈd̪ˠɞn̪ˠəsˠ/,donas,Munster
1,Connacht,/ˈd̪ˠʊnˠəsˠ/,donas,Connacht
2,Connacht,/ˈd̪ˠʊn̪ˠəsˠ/,donas,Connacht
3,Ulster,/ˈd̪ˠʌnˠəsˠ/,donas,Ulster
4,Ulster,/ˈd̪ˠʌn̪ˠəsˠ/,donas,Ulster
0,,/ˈɪn̠ʲʃtʲə/,inste,
1,Ulster,/ˈɪn̠ʲʃi(ː)ʃtʲə/,inste,Ulster
0,Connacht; Munster,/sˠpˠɑːd̪ˠ/,spád,Connacht; Munster
1,Ulster,/sˠpˠaːd̪ˠ/,spád,Ulster
0,,[ˈamˠəʃ],amais,
0,,[ˈfˠakəsˠ],facas,
0,,/kuəɾˠt̪ˠə/,cuarta,
0,Munster,/nʲad̪ˠ/,nead,Munster
1,Connacht; Ulster,/n̠ʲad̪ˠ/,nead,Connacht; Ulster
0,Munster,/ɟlʲɑun̪ˠ/,gleann,Munster
1,Galway,/ɟlʲɑːn̪ˠ/,gleann,Connacht
2,Mayo; Ulster,/ɟlʲan̪ˠ/,gleann,Connacht; Ulster
0,,/bˠɪdʲ/,boid,
0,Ulster,/ˈkɨ̞vʲad̪ˠ/,coimhead,Ulster
1,Ulster,/ˈkɨ̞̃vʲad̪ˠ/,coimhead,Ulster
0,,/sˠiːlʲ/,saoil,
0,Munster,/sˠeːlʲ/,saoil,Munster
1,Connacht; Ulster,/sˠiːlʲ/,saoil,Connacht; Ulster
0,,/fʲɛlʲ/,feil,
0,,/sˠnˠə/,sna,
0,,/dʲɾʲɪʃ/,dris,
0,Munster,/ˈpˠɑːn̪ˠə/,pána,Munster
1,Connacht,/ˈpˠɑːnˠə/,pána,Connacht
2,Ulster,/ˈpˠæːnˠə/,pána,Ulster
0,,/d̪ˠuːn̠ʲ/,dúinn,
1,Cois-Fharraige,/d̪ˠuːn̠ʲ/,dúinn,Connacht
2,Cois-Fharraige,/d̪ˠɪn̠ʲ/,dúinn,Connacht
0,,/d̪ˠiːvʲ/,daoibh,
1,Aran,/dʲiːbʲ/,daoibh,Connacht
2,Cois-Fharraige,/d̪ˠiːbʲ/,daoibh,Connacht
0,,/d̪ˠiːvʲ/,daoibh,
0,,/d̪ˠoːvʲ/,dóibh,
1,Galway,/d̪ˠoːbʲ/,dóibh,Connacht
2,Galway,/d̪ˠoːbˠ/,dóibh,Connacht
3,Ulster,/ˈd̪ˠɔːfˠə/,dóibh,Ulster
0,,/kuːlʲ/,cúil,
0,Munster,/lʲʊmˠ/,liom,Munster
1,Munster,[lʲɯmˠ],liom,Munster
2,Connacht; stressed,/lʲʊmˠ/,liom,Connacht; stressed
3,Connacht,/lʲɔmˠ/,liom,Connacht
4,Connacht,/lʲɞmˠ/,liom,Connacht
5,Connacht; unstressed,/lʲəmˠ/,liom,Connacht; unstressed
6,Ulster,/lʲɨ̞mˠ/,liom,Ulster
7,Ulster,/lʲʌmˠ/,liom,Ulster
0,,/lʲɪvʲ/,libh,
1,,/lʲɪbʲ/,libh,
0,,[ˈfʲɪnlˠən̠ʲ],Fionlainn,
0,,/ˈd̪ˠɔɾˠəxəd̪ˠəsˠ/,dorchadas,
1,Aran,/ˈd̪ˠɔɾˠxəsˠ/,dorchadas,Connacht
2,Aran,/ˈd̪ˠɞɾˠxəsˠ/,dorchadas,Connacht
0,Munster,/d̪ˠuːl̪ˠəˈmˠɑːn̪ˠ/,dúlamán,Munster
1,Connacht,/ˈd̪ˠuːlˠəmˠɑːnˠ/,dúlamán,Connacht
2,Ulster,/ˈd̪ˠuːlˠəmˠænˠ/,dúlamán,Ulster
0,Munster,/ˈt̪ˠaɾʲɪɟ/,tarraing,Munster
1,Aran,/ˈt̪ˠɑɾˠən/,tarraing,Connacht
2,Cois-Fharraige,/ˈt̪ˠaɾˠən̠ʲ/,tarraing,Connacht
3,Ulster,/ˈt̪ˠaɾˠn̠ʲ/,tarraing,Ulster
0,,/fˠuəmʲ/,fuaim,
0,,/fˠuəmʲ/,fuaim,
1,Ulster,/ˈfˠuəjəmˠ/,fuaim,Ulster
2,Ulster,/ˈfˠiːjəmˠ/,fuaim,Ulster
0,Ulster,[ˈt̪ˠæːbˠlˠə],tábla,Ulster
0,Cois-Fharraige,/sˠec/,saic,Connacht
1,Mayo,/sˠac/,saic,Connacht
2,Ulster,/sˠic/,saic,Ulster
3,Ulster,/sˠɨc/,saic,Ulster
0,,/tʲɾʲɪc/,tric,
0,,/ˈʊmˠəɾˠəl̪ˠ/,iomrall,
0,Waterford,/ˌkɑt̪ˠ ˈkɾˠaiɲ/,cat crainn,Munster
1,Cork; Kerry,/ˌkɑt̪ˠ ˈkɾˠiːnʲ/,cat crainn,Munster; Munster
2,Aran,/ˌkɑt̪ˠ ˈkɾˠiːn̠ʲ/,cat crainn,Connacht
3,Cois-Fharraige,/ˌkʊt̪ˠ ˈkɾˠiːn̠ʲ/,cat crainn,Connacht
4,Mayo; Ulster,/ˌkat̪ˠ ˈkɾˠɪn̠ʲ/,cat crainn,Connacht; Ulster
0,Munster,/ˈmˠɔl̪ˠəd̪ˠ/,molad,Munster
0,Connacht; Munster,/ˈmˠɔlˠəsˠ/,molas,Connacht; Munster
1,Ulster,/ˈmˠʌlˠəsˠ/,molas,Ulster
0,Munster,/oːˈɡɑːn̪ˠəx/,ógánach,Munster
1,Connacht,/ˈoːɡɑːnˠəx/,ógánach,Connacht
2,Ulster,/ˈɔːɡanˠa(x)/,ógánach,Ulster
0,,/l̪ˠɑːx/,lách,
1,Ulster,/l̪ˠeːx/,lách,Ulster
2,Ulster,[l̪ˠɛəx],lách,Ulster
3,Ulster,,lách,Ulster
0,Ulster,/ˈfʲɨ̞n̪ˠhu/,fionnadh,Ulster
0,Ulster,/ˈbˠʊksˠə/,bocsa,Ulster
0,Ulster,/ˈʌn̪ˠsˠə/,unsa,Ulster
0,,/ˈt̪ˠuəhəlʲ/,tuathail,
1,Ulster,/ˈt̪ˠuəfəlʲ/,tuathail,Ulster
0,,/mʲelʲ/,meil,
0,,/ˈkɑɾˠəbˠəd̪ˠ/,carbad,
1,,/ˈkaɾˠəbˠəd̪ˠ/,carbad,
0,,/ˈmˠakə/,maca,
0,,/ˈdʲilʲə/,dile,
0,,/ah/,ath-,
0,Ulster,/sˠl̪ˠædʲ/,slad,Ulster
0,,/bʲɛɾˠtʲ/,beirt,
1,Aran,/bˠɞɾʲtʲ/,beirt,Connacht
2,Ulster,/bʲɨ̞ɾˠtʲ/,beirt,Ulster
0,Connacht; Munster,/ˈt̪ˠoːɡə/,tóga,Connacht; Munster
1,Ulster,/ˈt̪ˠɔːɡə/,tóga,Ulster
0,,/ˈsˠuˑəɾˠəx/,suarach,
0,Connacht; Munster,/oːlˠ/,eol,Connacht; Munster
1,Ulster,/ɔːlˠ/,eol,Ulster
0,,/ɡl̪ˠuəʃ/,gluais,
1,,/ɡlˠuəʃ/,gluais,
0,,/ˈmˠakɾˠə/,macra,
0,Munster,/ˈmˠɑɡə/,magadh,Munster
1,Galway,/ˈmˠaɡə/,magadh,Connacht
2,Mayo,/ˈmˠaɡuː/,magadh,Connacht
3,Ulster,/ˈmˠaɡu/,magadh,Ulster
0,,/mˠɑːɡ/,mág,
0,Munster,/fʲiːa̯ɾˠ/,féar,Munster
1,Connacht; Ulster,/fʲeːɾˠ/,féar,Connacht; Ulster
0,,/ˈt̪ˠaɾəmˠəxənˠ/,tarmachan,
0,,/ˈəuwəl̠ʲ/,abhaill,
0,,/kɑ(h)/,cath,
1,,/ka(h)/,cath,
2,Cois-Fharraige,[kaː],cath,Connacht
3,,/ˈkɑhə/,cath,
4,,/ˈkahə/,cath,
5,,/ˈkæhə/,cath,
0,Munster,/bˠl̪ˠɑsˠ/,blas,Munster
1,Aran,/bˠlɑsˠ/,blas,Connacht
2,Connemara; Mayo; Ulster,/bˠlˠasˠ/,blas,Connacht; Connacht; Ulster
3,Connemara; Mayo; Ulster,/bˠl̪ˠasˠ/,blas,Connacht; Connacht; Ulster
0,Cork,/əˈɡʊmˠsˠə/,agamsa,Munster
1,Kerry,/əˈɡɑmsə/,agamsa,Munster
2,Aran,/ˈɑɡəmˠsˠə/,agamsa,Connacht
3,Aran,/ˈɑmˠsˠə/,agamsa,Connacht
4,Cois-Fharraige,/ˈamˠsˠə/,agamsa,Connacht
0,,/ˈpʲaɾˠsˠə/,pearsa,
0,,/sˠə/,-sa,
0,,[ʃə],-se,
0,,/ˈaɡən̠ʲə/,againne,
1,Galway; also,/ˈæn̠ʲə/,againne,Connacht; also
0,,/ˈɾˠiəl̪ˠt̪ˠəsˠ/,rialtas,
0,,/ˈlʲat̪ˠsˠə/,leatsa,
0,Munster; Waterford,/ˈfˠol̪ˠən̪ˠ/,fulang,Munster; Munster
1,Munster; Cork; Kerry,/ˈfˠol̪ˠəɡ/ ~ /ˈfˠul̪ˠəɡ/,fulang,Munster; Munster; Munster
0,Munster,/ˈsˠɑl̪ˠəmˠ/,salm,Munster
1,Connacht; Ulster,/ˈsˠal̪ˠəmˠ/,salm,Connacht; Ulster
0,,/bˠ/,b',
1,,/bʲ/,b',
0,Munster,/bʲɾʲɛh/,breith,Munster
1,Aran; Cois-Fharraige; Ulster,/bʲɾʲɛ/,breith,Connacht; Connacht; Ulster
0,Ulster,/ˈɾˠæhnʲa(x)/,raithneach,Ulster
1,Ulster,/ˈɾˠæn̠ʲa(x)/,raithneach,Ulster
2,Ulster,,raithneach,Ulster
0,Munster,/ˈsˠtʲɾʲiː(ə)pˠəx/,striapach,Munster
1,Munster,/ˈʃtʲɾʲiː(ə)pˠəx/,striapach,Munster
0,Munster,/ɟaɾˠəˈmˠɑːnʲ/,Gearmáin,Munster
