tags,ipa,word,tags_
Ulster Irish,/ˈtʲɾʲɨ̞bˠlˠɔdʲa(x)/,trioblóideach,
Ulster Irish,/ˈtʲɾʲɨ̞bˠl̪ˠɔdʲa(x)/,trioblóideach,
Munster Irish,/mˠɪlʲtʲ/,moilt,
Munster Irish,/mˠɪlʲh/,moilt,
Ulster Irish,/mˠɪl̠ʲtʲ/,moilt,
Connacht Irish; Munster Irish,/əˈdʲɾʲoː/,i dtreo,
Ulster Irish,/əˈdʲɾʲɔː/,i dtreo,
Munster Irish,/ɪn̪ˠə ˈdʲɑun̪ˠt̪ˠə/,ina dteannta,
Connacht Irish,/ˈbʲɪt̪ˠɑːl̠ʲtʲə/,biotáille,
Ulster Irish,/ˈkɨ̞mʲə/,caime,
Ulster Irish,/klˠɨ̞n̠ʲ/,clainn,
Ulster Irish,/ˈbˠɨ̞vʲɾʲə/,bodhaire,
,/sˠɪc/,soic,
Ulster Irish,/sˠɨ̞c/,soic,
Ulster Irish,/ˈklˠɨ̞̃vʲɾʲa(x)/,cluimhreach,
Ulster Irish,/ˌl̠ʲabˠi ˈxlˠɨ̞̃vʲɾʲi/,leaba chluimhrí,
Ulster Irish,/ˈklˠɨ̞̃vʲɾʲi/,cluimhrí,
Ulster Irish,/ˈeːd̪ˠɨ̞̃vʲnʲə/,éadoimhne,
Ulster Irish,[ˈɛə̯d̪ˠɨ̞̃vʲnʲə],éadoimhne,
Ulster Irish,/ˈkʌfʲalˠanˠ/,coimhthiolán,Ulster Irish
Ulster Irish,/ˈkɨfʲəlˠanˠ/,coimhthiolán,Ulster Irish
Ulster Irish,/ˈkɨ̞vʲɾʲən̪ˠ/,comhroinn,
Ulster Irish,/ˈn̠ʲãuhɨ̞mʲulʲ/,neamhshuimiúil,
Ulster Irish,/ˈɨ̞l̠ʲiəmˠ/,Uilliam,
Ulster Irish,/ˈbʲɾʲɨ̞l̠ʲʃcɪɾʲa(x)t̪ˠ/,breilscireacht,
Connacht Irish; Munster Irish,/ɟɪbˠ/,giob,
Ulster Irish,/ɟɨ̞bˠ/,giob,
,/dʲiːʃc/,dísc,
Munster Irish,/d̪ˠəməˈnʲuːnʲ/,de m'ainneoin,
,/ˈmʲan̪ˠə/,meana,
Ulster Irish,/ˈmʲanˠi/,meana,
Ulster Irish,/ˈmʲan̪ˠi/,meana,
Munster Irish,/bˠəˈɡɑːʃtʲə/,bagáiste,
Connacht Irish,/ˈbˠaɡɑːʃtʲə/,bagáiste,
Connacht Irish,/ˈbʲɞɡɑːʃtʲə/,bagáiste,
Ulster Irish,/ˈbˠaɡaʃtʲə/,bagáiste,
Munster Irish,/pʲɪlʲəˈbʲiːnʲ/,pilibín,
Connacht Irish,/ˈpʲɪlʲəbʲiːnʲ/,pilibín,
Ulster Irish,/ˈpʲɨ̞lʲəpʲinʲ/,pilibín,
Munster Irish,/ˈbˠɑɡəɾˠhəx/,bagrach,
Munster Irish,/ʃəˈlʲoːɡ/,sileog,
Connacht Irish,/ˈʃɪlʲoːɡ/,sileog,
Ulster Irish,/ˈʃɨ̞lʲaɡ/,sileog,
Connacht Irish; Munster Irish,/ˈʃɪlʲə/,sileadh,
Connacht Irish,/ˈʃɪlʲuː/,sileadh,
Ulster Irish,/ˈʃɨ̞lʲu/,sileadh,
Munster Irish,/ˈʃɪlʲəɡ/,sileadh,
Connacht Irish,/ˈʃɪlʲəvˠ/,sileadh,
Munster Irish,/ˈʃɪlʲəx/,sileadh,
Connacht Irish,/ˈʃɪlʲətʲ/,sileadh,
Connacht Irish,/ˈʃɪlʲəx/,sileadh,
Ulster Irish,/ˈʃɨ̞lʲətʲ/,sileadh,
Munster Irish,/ʃɪmʲˈpʲlʲiː/,simplí,
Connacht Irish,/ˈʃɪmʲpʲlʲiː/,simplí,
Ulster Irish,/ˈʃɨ̞mʲpʲlʲi/,simplí,
Munster Irish,/ɪmʲˈpʲiː/,impí,
Connacht Irish,/ˈɪmʲpʲiː/,impí,
Ulster Irish,/ˈɨ̞mʲpʲi/,impí,
Ulster Irish,/ˈɨnˠxɔɾˠhə/,inchurtha,
Ulster Irish,/ˈɨ̞ɾˠsˠaxə/,irseacha,
Ulster Irish,/ˈkɨ̞ɾˠha(x)/,coireach,
Munster Irish; Ulster Irish,/ˈkʌɾˠhə/,cortha,
,/ˈcɨ̞ɾˠtʲə/,cirte,
,/ˈd̪ˠʌɾˠhə/,dortha,
,/ˈd̪ˠɨ̞ɾˠhə/,dortha,
,/ˈd̪ˠɨ̞ɾˠtʲəɾˠ/,doirtear,
Ulster Irish,/ˈmˠʌɾˠn̠ʲa(x)/,muirneach,
Munster Irish,/ˈbˠɑl̪ˠkəɾʲə/,balcaire,
Munster Irish,/ˈɡl̪ˠɑkəmʲ/,glacaim,
Connacht Irish,/ˈɡlɑkəmʲ/,glacaim,
Connacht Irish; Connacht Irish,/ˈɡlˠakəmʲ/,glacaim,
Connacht Irish; Connacht Irish,/ˈɡl̪ˠakəmʲ/,glacaim,
Ulster Irish,/ˈɡlˠakəmˠ/,glacaim,
Ulster Irish,/ˈɡl̪ˠakəmˠ/,glacaim,
Connacht Irish; Munster Irish,/ˈfˠɑːɡəmʲ/,fágaim,
Ulster Irish,/ˈfˠaːɡəmˠ/,fágaim,
Munster Irish,/ˈcɾʲiəhəɾˠ/,criathar,
Munster Irish,/ˈcɾʲiːhəɾˠ/,criathar,
Ulster Irish,/ˈcɾʲiːhəɾˠ/,criathar,
Connacht Irish; Munster Irish,/ˈcɾʲɪhəmʲ/,crithim,
Ulster Irish,/ˈcɾʲɪhəmˠ/,crithim,
Munster Irish,/ˈcnʲiːpˠəɾʲə/,cníopaire,
Connacht Irish,/ˈcnʲiːpˠəɾʲə/,cníopaire,
Connacht Irish,/ˈcɾʲiːpˠəɾʲə/,cníopaire,
Connacht Irish; Ulster Irish,/ˈcɾʲiːpˠəɾʲə/,cníopaire,
Connacht Irish; Munster Irish,/ˈfˠɑːl̪ˠt̪ˠəsˠ/,fáltas,
Ulster Irish,/ˈfˠaːl̪ˠt̪ˠəsˠ/,fáltas,
Munster Irish,/ˌnˠə tʲrʲɪbˠəˈlˠoːdʲiː/,Trioblóidí,
,/bʲlʲeːnʲ/,bléin,
Connacht Irish,/bʲleːn/,bléin,
Munster Irish,/bʲlʲɪɟ/,bligh,
Connacht Irish; Ulster Irish,/bʲlʲiː/,bligh,
Connacht Irish,/bʲlɛ/,bligh,
Munster Irish,/bˠəˈhɑːn̪ˠ/,bothán,
Connacht Irish,/ˈbˠɔhɑːnˠ/,bothán,
Ulster Irish,/ˈbˠɔhanˠ/,bothán,
Ulster Irish,/ˈfʲlʲɨ̞hnu/,flichne,
Connacht Irish; Munster Irish,/ˈdʲɪmˠɪtʲə/,diomaite,
Ulster Irish,/ˈdʲɨ̞mˠɪtʲə/,diomaite,
Ulster Irish,/ʃcɨ̞ɾˠd̪/,sciurd,
Ulster Irish,/ˈʃcɨ̞ɾˠd̪u/,sciurdadh,
Ulster Irish,/ˈt̪ˠɨ̥tʲəɾˠ/,toghtar,
Connacht Irish; Munster Irish,/n̠ʲiː/,nighe,
Ulster Irish,/n̠ʲiə/,nighe,
Munster Irish,/tʲrʲau/,treabhadh,
Ulster Irish,/ˈtʲɾʲo.u/,treabhadh,
Ulster Irish,/ˈtʲɾʲɨ̞tʲə/,treabhaite,Ulster Irish
Munster Irish,/ˈl̪ˠɞɾʲɪɟ/,loirg,Munster Irish
Munster Irish,/ˈkɔl̪ˠəɡ/,colg,
Connacht Irish,/ˈkolˠək/,colg,
Connacht Irish,/ˈkolˠəɡ/,colg,
Ulster Irish,/ˈkɔlˠəɡ/,colg,
,/ˈn̪ˠiːʃə/,Naoise,
Munster Irish,/sˠkɾˠɑːˈbɑːn̪ˠ/,scrábán,
Munster Irish,[sˠkɾˠɑːˈbɑ̃ːn̪ˠ],scrábán,
Connacht Irish,/ˈsˠkɾˠɑːbɑːnˠ/,scrábán,
Ulster Irish,/ˈsˠkɾˠaːbanˠ/,scrábán,
Munster Irish,/sˠkl̪ˠɑːˈvˠiəxt̪ˠ/,sclábhaíocht,
Connacht Irish,/ˈsˠklˠɑːwiəxt̪ˠ/,sclábhaíocht,
Ulster Irish,/ˈsˠklˠaːwia(x)t̪ˠ/,sclábhaíocht,
Ulster Irish,/ˈfʲɨ̞ɡanˠ/,feadhán,Ulster Irish
Ulster Irish,/fʲlʲɨ̞ɡ/,fliodh,
Ulster Irish,/ˈɨ̞ɡlˠəsˠa(x)/,eaglaiseach,
Ulster Irish,/ˈɨ̞ɡnˠə/,eagna,
Ulster Irish,/ˈɨ̞ɡn̪ˠə/,eagna,
,/cɾʲɛɟ/,creig,
Connacht Irish; Munster Irish,/ˈʃl̠ʲɑː/,sleá,
Ulster Irish,/ʃl̠ʲɨ̞ɡ/,sleá,
Munster Irish,/ɾˠiːˈɾˠɑːʃtʲə/,riaráiste,
Connacht Irish,/ˈɾˠiːɾˠɑːʃtʲə/,riaráiste,
Ulster Irish,/ˈɾˠəɯ̯ɾˠæʃtʲə/,riaráiste,
Ulster Irish,/ˈɾˠɨɡɾˠæʃtʲə/,riaráiste,
Ulster Irish,/ˈɾˠɑi(ɣ)ɾˠæʃtʲə/,riaráiste,
Munster Irish,/fʲiːˈɾˠiəxt̪ˠ/,fíoraíocht,
Connacht Irish,/ˈfʲiːɾˠiəxt̪ˠ/,fíoraíocht,
Ulster Irish,/fʲəɯ̯ɾˠia(x)t̪ˠ/,fíoraíocht,
Ulster Irish,/ˈfʲɨ̞ɣəɾˠia(x)t̪ˠ/,fíoraíocht,
Ulster Irish,/ˈmʲan̪ˠanˠ/,meannán,
Ulster Irish,/ˈmʲan̪ˠan̪ˠ/,meannán,
Ulster Irish,/ˈfʲan̪ˠanˠ/,fionnán,
,/ˈn̪ˠuːəlˠə/,Nuala,
Munster Irish,/iːɑ̯sk/,éasc,
Connacht Irish; Ulster Irish,/eːsk/,éasc,
Munster Irish,/lʲasˠk/,leasc,
Connacht Irish; Ulster Irish,/l̠ʲasˠk/,leasc,
Munster Irish,/pˠl̪ˠeːsˠk/,plaosc,
Munster Irish,[pˠl̪ˠëːə̯sˠk],plaosc,
,/ɡiːh/,gaoith,
Munster Irish,/ʃɾʲɑuˈŋɑːn̪ˠ/,sreangán,
Munster Irish,[ʃɾʲɑũˈŋɑ̃ːn̪ˠ],sreangán,
Munster Irish,/ˈɡɾˠuːŋ(ɡ)ə/,gúnga,
Munster Irish,[ˈɡɾˠũːŋ(ɡ)ə],gúnga,
Munster Irish,/ɟɑuŋk/,geanc,
Munster Irish; Munster Irish,/ˈɡɾˠɑːɲɪ/,Gráinne,General Irish
Munster Irish,/ˈɡɾˠɑːnʲə/,Gráinne,General Irish
Connacht Irish,/ˈɡɾˠɑːn̠ʲə/,Gráinne,General Irish
Ulster Irish,/ˈɡɾˠaːn̠ʲə/,Gráinne,General Irish
Munster Irish,/bˠɾˠɑːˈd̪ˠɑːn̪ˠ/,brádán,
Connacht Irish,/ˈbˠɾˠɑːd̪ˠɑːnˠ/,brádán,
Connacht Irish,/ˈbˠɾˠɑːd̪ˠɑːn̪ˠ/,brádán,
Ulster Irish,/ˈbˠɾˠaːd̪ˠanˠ/,brádán,
Ulster Irish,/ˈbˠɾˠaːd̪ˠan̪ˠ/,brádán,
Connacht Irish; Munster Irish,/bˠɾˠɑːx/,brách,
Ulster Irish,/bˠɾˠaːx/,brách,
,/ˈɪnʲəlʲtʲ/,innilt,
,/ˈɪn̠ʲəl̠ʲtʲ/,innilt,
Ulster Irish,/ˈinʲɪɟɪl̠ʲtʲ/,innilt,
Ulster Irish,/d̪ˠɪl̠ʲ/,daill,
Ulster Irish,/ˈɡɪɾʲəvʲə/,gairbhe,
Munster Irish,/uːa̯ˈbˠɾˠɑːd̪ˠɪɟ/,Ó Brádaigh,
Connacht Irish,/oːˈbˠɾˠɑːd̪ˠə/,Ó Brádaigh,
Connacht Irish,/oːˈbˠɾˠɑːd̪ˠiː/,Ó Brádaigh,
Ulster Irish,/ɔːˈbˠɾˠaːd̪ˠi/,Ó Brádaigh,
Connacht Irish; Munster Irish,/ˈd̪ˠɔxəɾˠt̪ˠəx/,Dochartach,
Ulster Irish,/ˈd̪ˠɔxəɾˠt̪ˠa(x)/,Dochartach,
Connacht Irish,/bˠɾˠoːɡ uːɾʲˈl̠ʲeːɾʲ/,bróg úrleathair,
Connacht Irish,/uːɾʲˈl̠ʲeːɾʲ/,úrleathair,
Connacht Irish; Ulster Irish,/ˈɡɪɾʲiːnʲ/,goirín,
,/ˈcaɾˠk ˈɣɪɾʲ/,cearc ghoir,
Connacht Irish,/ɡɛɾʲ/,goir,Connacht Irish; Ulster Irish
Ulster Irish,/ɡɪɾʲ/,goir,Connacht Irish; Ulster Irish
Ulster Irish,/ˈɪʃaɡ/,uiseog,Ulster Irish
Munster Irish,/kɾˠəˈtʲiːnʲəx/,cruitíneach,
Connacht Irish,/ˈkɾˠɪtʲiːnʲəx/,cruitíneach,
Ulster Irish,/ˈkɾˠɪtʲinʲa(x)/,cruitíneach,
Munster Irish,/cɪɲˈciːʃ/,Cincís,
Connacht Irish,/ˈcɪɲciːʃ/,Cincís,
Ulster Irish,/ˈcɪɲciʃ/,Cincís,
Ulster Irish,/ˈbʲlʲiə/,blí,Ulster Irish
Ulster Irish,/ˈbʲlʲihə/,blífidh,
,/ˈbʲlʲɪtʲəɾˠ/,blitear,
,/ˈfʲɪtʲəɾˠ/,fitear,
,/ˈdʲitʲiː/,d'fhití,
Munster Irish,/ɾˠiːˈuːlʲ/,ríúil,
Connacht Irish,/ˈɾˠiːuːlʲ/,ríúil,
Ulster Irish,/ˈɾˠihwəlʲ/,ríúil,
,/bʲax ˈxapˠəl̠ʲ/,beach chapaill,
Munster Irish,/ˈcɪɟɪlʲəʃ/,ciglis,
Munster Irish,/cɑun̪ˠˈsˠuː/,ceansú,
Ulster Irish,/ˈcan̪ˠsˠuː/,ceansú,
,/tʲɾʲeːɟ/,tréig,
Connacht Irish,/tʲɾʲeːdʲ/,tréig,
,/ˈtʲɾʲeːcə/,tréigthe,
,[ˈtʲɾʲeːcɪ],tréigthe,
,[ˈtʲɾʲei̯cə],tréigthe,
Connacht Irish,/ɡliːmʲ/,glaoim,
Connacht Irish,/ɡlɯːmʲ/,glaoim,
Connacht Irish,/ɡliːxəmʲ/,glaoim,
Connacht Irish,/ɡlɯːxəmʲ/,glaoim,
Munster Irish,/caˈn̪ˠɪːmʲ/,ceannaím,
Connacht Irish,/ˈcan̪ˠiːmʲ/,ceannaím,
Ulster Irish,/ˈcan̪ˠɪːmˠ/,ceannaím,
Munster Irish,/t̪ˠəˈmˠɑːnʲəmʲ/,tiomáinim,
Connacht Irish; Munster Irish,/ˈbˠuəlʲəmʲ/,buailim,
Ulster Irish,/ˈʃaxɾˠanˠ/,seachrán,
Ulster Irish,/kəˈdʲeː mˠəɾˠ əˈt̪ˠaː t̪ˠuː/,cad é mar atá tú,Ulster Irish
,/bˠɾˠuːmʲ/,brúim,
Munster Irish,/bˠɾˠuːɡ/,brúdh,
Connacht Irish,/bˠɾˠuːvˠ/,brúdh,
Connacht Irish; Ulster Irish,/bˠɾˠuː/,brúdh,
Munster Irish,/bˠɾˠuːx/,brúdh,
Connacht Irish,/bˠɾˠuːtʲ/,brúdh,
Connacht Irish,/bˠɾˠuːx/,brúdh,
Connacht Irish; Ulster Irish,/bˠɾˠuːtʲ/,brúdh,
Ulster Irish,/ˈbˠɪlʲɪɟɔɡ/,boilgeog,
,/ˈcɛlʲɪɟ/,ceilg,
Ulster Irish,/ˈʃɪɾʲɪvʲə/,seirbhe,
Ulster Irish,/ˈl̪ˠaːɾʲic/,láirig,
,/t̪ˠuə ˈçahə/,tua cheatha,
Ulster Irish,/t̪ˠui̯ ˈçahə/,tua cheatha,
,/iː/,íoth,
Connacht Irish,/ˈd̪ˠɾˠaiən̪ˠ/,draighean,
Ulster Irish,/d̪ˠɾˠiənˠ/,draighean,
Ulster Irish,/d̪ˠɾˠiːnʲ/,draighin,
Munster Irish,/dʲiːˈvˠiːnʲ/ ~ /dʲiːˈwiːnʲ/,díomhaoin,
Connacht Irish,/ˈdʲiːwiːnʲ/,díomhaoin,
Ulster Irish,/ˈdʲĩːwiːnʲ/,díomhaoin,
Ulster Irish,/ˌkaɾˠəʃ ˈcɾʲiːsˠt̪ˠə/,cara as Críost,
Munster Irish,/ɟiːˈt̪ˠɑːlʲ/,gíotáil,
Connacht Irish,/ˈɟiːt̪ˠɑːlʲ/,gíotáil,
Ulster Irish,/ˈɟiːt̪ˠalʲ/,gíotáil,
,/ɟeːmʲ/,géim,
Munster Irish,/ɟoːˈkɑːn̪ˠ/,geocán,
Munster Irish,[ɟoːˈkɑ̃ːn̪ˠ],geocán,
Connacht Irish,/ˈɟoːkɑːnˠ/,geocán,
Ulster Irish,/ˈɟɔːkanˠ/,geocán,
Munster Irish,/ɟoːnʲ/,geoin,
Munster Irish,[ɟoːi̯nʲ],geoin,
Munster Irish,/sˠcɪbˠ/,sciob,
Munster Irish,[sˠcɯ̽bˠ],sciob,
Munster Irish,/ˈsˠcuːɾˠʃə/,sciúirse,
Munster Irish,/ˈlʲɛʃcɪ/,leisce,
Connacht Irish; Ulster Irish,/ˈl̠ʲɛʃcɪ/,leisce,
Munster Irish,/sˠn̪ˠiːˈd̪ˠoːɾʲəxt̪ˠ/,snoíodóireacht,
Connacht Irish,/ˈsˠn̪ˠiːd̪ˠoːɾʲəxt̪ˠ/,snoíodóireacht,
Ulster Irish,/ˈsˠn̪ˠiːd̪ˠɔɾʲa(x)t̪ˠ/,snoíodóireacht,
Connacht Irish,/ˈbʲɾʲan̪ˠiːn̪ˠ/,breathnaíonn,
Connacht Irish,/ˈbʲɾʲæːn̪ˠiːn̪ˠ/,breathnaíonn,
Connacht Irish,/ˈbʲɾʲaːxtʲə/,breáichte,
Ulster Irish,/ˈbʲɾʲeːxtʲə/,breáichte,
Ulster Irish,[ˈbʲɾʲɛə̯xtʲə],breáichte,
Ulster Irish,/ˈclʲiːhana(x)/,cliathánach,
Ulster Irish,/ˈʃiːmˠsˠə/,siamsa,
Munster Irish,/ɡn̪ˠiː/,gnaoi,
Connacht Irish,/ɡniː/,gnaoi,
Connacht Irish; Connacht Irish,/ɡɾˠiː/,gnaoi,
Ulster Irish,/ɡɾˠĩː/,gnaoi,
,/ˈɡɾˠuəɡəɾʲə/,gruagaire,
Ulster Irish,/ʃciˈæɲcɪʃ/,sceith aincise,
Ulster Irish,/ˈbʲlʲi.ɔɡ/,blióg,
Ulster Irish,/ˈdʲiːnʲə/,déine,
Munster Irish,/mˠɑn̪ˠˈt̪ˠiːlʲ/,mantaíl,
Connacht Irish,/ˈmˠan̪ˠt̪ˠiːlʲ/,mantaíl,
Ulster Irish,/ˈmˠan̪ˠt̪ˠilʲ/,mantaíl,
Munster Irish,/mˠɪˈɾʲiːnʲ/,muirín,
Connacht Irish,/ˈmˠɪɾʲiːnʲ/,muirín,
Ulster Irish,/ˈmˠɪɾʲinʲ/,muirín,
Munster Irish,/ˈbˠɔl̪ˠɪɟ/,bolaidh,
Ulster Irish,/ˈbˠɔlˠi/,bolaidh,
Ulster Irish,/ˈbˠɔl̪ˠi/,bolaidh,
Ulster Irish,/ˈsˠãuwi/,samhaidh,
Munster Irish,/ɟɪˈɾˠɑxt̪ˠ/ ~ /ɟɾʲɑxt̪ˠ/,giorracht,
Connacht Irish,/ˈɟiɾˠəxt̪ˠ/,giorracht,
Ulster Irish,/ˈɟɨɾˠa(x)t̪ˠ/,giorracht,
Munster Irish,/ˈd̪ˠɑɲɟən̪ˠ/,Daingean,
Connacht Irish,/ˈd̪ˠaŋənˠ/,Daingean,
Connacht Irish,/ˈd̪ˠaŋən̪ˠ/,Daingean,
Ulster Irish,/ˈd̪ˠãiənˠ/,Daingean,
Ulster Irish,/ˈd̪ˠãiən̪ˠ/,Daingean,
,/ˈsˠɪnʲən̪ˠt̪ˠə/,soineanta,
,/bˠɾˠɪɟ/,bruig,
Connacht Irish,/bʲɾʲɪɡ/,bruig,
Ulster Irish,/ˈmˠʌrˠaxəsˠ/,mórachas,
,/ˈcaxəɾˠə/,ceachartha,
,/ˈd̪ˠanˠəɾˠə/,danartha,
,/ˈd̪ˠan̪ˠəɾˠə/,danartha,
,/ˈkɔɾˠpˠəɾˠə/,corpartha,
Ulster Irish,/ˈd̪ˠælʲisˠ/,doilíos,
Munster Irish,/ˈsˠmˠiːnʲəvˠ/,smaoineamh,
Connacht Irish,/ˈsˠmˠiːnʲə/,smaoineamh,
Connacht Irish,/ˈsˠmˠiːnʲuː/,smaoineamh,
Ulster Irish,/ˈsˠmˠiːtʲuː/,smaoineamh,
,/bʲɾʲɪsˠk/,briosc,
Munster Irish; ,/bʲɾʲɨ̞sˠk/,briosc,
Connacht Irish; Munster Irish,/ˈbʲɾʲɪʃəmʲ/,brisim,
Ulster Irish,/ˈbʲɾʲɪʃəmˠ/,brisim,
,/ˈbʲɾʲɪʃtʲəɾˠ/,bristear,
Munster Irish,/ˈuːd̪ˠəɾˠɑːsˠ/,údarás,
Munster Irish,/uːd̪ˠəˈɾˠɑːsˠ/,údarás,
Connacht Irish,/ˈuːd̪ˠəɾˠɑːsˠ/,údarás,
Ulster Irish,/ˈuːd̪ˠəɾˠasˠ/,údarás,
,/ˈd̪ˠɾˠɔxiːvʲ/,drochaoibh,
Munster Irish,/kɑˈsˠiːdʲ/,casaoid,
Connacht Irish; Ulster Irish,/ˈkasˠiːdʲ/,casaoid,
,/ˈkiːçə/,caoiche,
,/ˈt̪ˠɾˠiː/,traoith,
Munster Irish,/kəˈʃoːɡ/,cuiseog,
Connacht Irish,/ˈkɪʃoːɡ/,cuiseog,
Ulster Irish,/ˈkɪʃɔɡ/,cuiseog,
Munster Irish,/ˈfˠoːn̪ˠəvˠ/,fónamh,
Munster Irish,[ˈfˠõːn̪ˠəvˠ],fónamh,
,/ˈfˠɑːkfˠəɾˠ/,fágfar,
,/ˈd̪ˠɑːkfˠiː/,d'fhágfaí,
,/ˈsˠkafˠəɾʲə/,scafaire,
Connacht Irish; Munster Irish,/bʲɾʲoːmʲ/,breoim,
Ulster Irish,/bʲɾʲɔːmˠ/,breoim,
,/ˈbˠuəlʲə/,buaile,
,/ˈbˠuəlʲtʲəxə/,buailteacha,
,/ˈɾˠuəmˠən̪ˠə ˈɡɪn̠ʲəlˠ/,ruamann na gcoinneal,
Connacht Irish; Munster Irish,/ˈmˠiːnʲəx/,maoineach,
Connacht Irish; Munster Irish,[ˈmˠĩːnʲəx],maoineach,
Ulster Irish,/ˈmˠiːnʲa(x)/,maoineach,
Munster Irish,/l̪ˠɑ̃ːˈvˠiːxt̪ˠ/,lámhaíocht,
Munster Irish,/sˠcaˈwĩːl̪ˠ/,sceamhaíl,
Munster Irish,[sˠcaˈw̃ĩ̠ːə̯l̪ˠ],sceamhaíl,
Connacht Irish,/ˈʃcawiːlʲ/,sceamhaíl,
Ulster Irish,/ˈʃcawilʲ/,sceamhaíl,
Munster Irish,/ɾˠɑ̃ːˈvˠiəxt̪ˠ/,rámhaíocht,
Munster Irish,[ɾˠɑ̃ːˈw̃ĩ̠əxt̪ˠ],rámhaíocht,
Connacht Irish,/ˈɾˠɑːwiəxt̪ˠ/,rámhaíocht,
Ulster Irish,/ˈɾˠɑːwiəxt̪ˠ/,rámhaíocht,
,/ˈbˠuət̪ˠəʃ/,buatais,
,/ˈbˠuət̪ˠəʃiː/,buataisí,
Connacht Irish,/ˈbˠʊl̪ˠɑːn/,ballán,
Ulster Irish,/ˈbˠal̪ˠanˠ/,ballán,
Ulster Irish,/ˈbˠal̪ˠan̪ˠ/,ballán,
Connacht Irish,/ˈbˠʊlɑːn/,bullán,
Ulster Irish,/ˈsˠkætʲə/,scoite,
Munster Irish,/katˠəˈl̪ˠoːnʲ/,Catalóin,
Connacht Irish; Ulster Irish,/ˈkatˠəl̪ˠoːnʲ/,Catalóin,
,/ˈkatˠəl̪ˠoːnʲəʃ/,Catalóinis,
Ulster Irish,/ˈmˠʌɾˠl̪ˠəsˠ/,murlas,Ulster Irish
Munster Irish,/ˈmˠɑl̪ˠɪɟ/,mallaigh,
Connacht Irish,/ˈmˠal̪ˠə/,mallaigh,
Ulster Irish,/ˈmˠal̪ˠi/,mallaigh,
Ulster Irish,/ˈbˠoːɾˠi/,bodhraigh,
Munster Irish,/ˈbˠɑːn̪ˠɪɟ/,bánaigh,
Connacht Irish,/ˈbˠɑːnˠə/,bánaigh,
Connacht Irish,/ˈbˠɑːn̪ˠə/,bánaigh,
Ulster Irish,/ˈbˠɑːnˠi/,bánaigh,
Ulster Irish,/ˈbˠɑːn̪ˠi/,bánaigh,
,/t̪ˠaʃc/,taisc,
Ulster Irish,/t̪ˠæʃc/,taisc,
Ulster Irish,/t̪ˠæʃci/,taiscigh,
Munster Irish,/ˈl̪ˠɑːvˠə/,lámhaigh,
Munster Irish,/ˈl̪ˠɑːvˠɪɟ/,lámhaigh,
Connacht Irish,/ˈl̪ˠɑːwə/,lámhaigh,
Connacht Irish,/ˈl̪ˠɑːvwə/,lámhaigh,
Connacht Irish,/ˈl̪ˠɑːwiː/,lámhaigh,
Ulster Irish,/ˈl̪ˠãːwə/,lámhaigh,
Ulster Irish,/ˈl̪ˠãːwiː/,lámhaigh,
Munster Irish,/ˈkuːd̪ˠɪɟ/,cumhdaigh,
Connacht Irish,/ˈkuːd̪ˠə/,cumhdaigh,
Connacht Irish,/ˈkuːd̪ˠiː/,cumhdaigh,
Ulster Irish,/ˈkuːd̪ˠi/,cumhdaigh,
Munster Irish,/ˈɟiːa̯ɾˠɪɟ/,géaraigh,
Connacht Irish,/ˈɟeːɾˠə/,géaraigh,
Connacht Irish,/ˈɟeːɾˠiː/,géaraigh,
Ulster Irish,/ˈɟeːɾˠi/,géaraigh,
Ulster Irish,[ˈɟɛə̯ɾˠi],géaraigh,
Connacht Irish,/ˈd̪ˠɑɾˠə/,d'athraigh,
Connacht Irish,/ˈd̪ˠaɾˠə/,d'athraigh,
Connacht Irish,/ˈd̪ˠæɾˠə/,d'athraigh,
Connacht Irish,/ˈd̪ˠaːɾˠə/,d'athraigh,
Ulster Irish,/ˈd̪ˠaːhɾˠə/,d'athraigh,
Ulster Irish,/ˈd̪ˠaːhɾˠi/,d'athraigh,
Connacht Irish,/ˌbˠaliːˈvʲɞxaːn/,Baile Uí Bheacháin,
Ulster Irish,/ˈfˠɔlˠuwə/,folmhú,
Ulster Irish,/ˈfˠɔl̪ˠuwə/,folmhú,
Connacht Irish,/ɡaːvˠ/,gábh,
Ulster Irish,/ˈɡaːwə/,gábh,
Ulster Irish,/ˈɡaːwuː/,gábh,
Ulster Irish,/ˌkʌl̪ˠə ˈɡlˠuːɾˠakænʲ/,codladh gliúragáin,
Ulster Irish,/ˌkʌl̪ˠə ˈɡl̪ˠuːɾˠakænʲ/,codladh gliúragáin,
Ulster Irish,/ˈsiːhwəlʲ/,saoithiúil,
Munster Irish,/bˠəˈd̪ˠɑn̪ˠ/,bodán,
Munster Irish,/sˠoːˈkuːl̪ˠəx/,sócúlach,
Connacht Irish,/ˈsˠoːkuːlˠəx/,sócúlach,
Connacht Irish,/ˈsˠoːkuːl̪ˠəx/,sócúlach,
Ulster Irish,/ˈsˠɔːkəlˠa(x)/,sócúlach,
Ulster Irish,/ˈsˠɔːkəl̪ˠa(x)/,sócúlach,
Munster Irish,/d̪ˠoːˈkuːl̪ˠ/,dócúl,
Connacht Irish,/ˈd̪ˠoːkuːlˠ/,dócúl,
Connacht Irish,/ˈd̪ˠoːkuːl̪ˠ/,dócúl,
Ulster Irish,/ˈd̪ˠɔːkəlˠ/,dócúl,
